forced,tsid,time,state,residuals,variance,ac1
False,3,-245450.41176470587,-0.8660986332668187,0.1100574184599391,1.4715649472139294,0.32398813807828747
False,3,-245217.31092436975,0.8375172001226385,1.8656814363661047,1.5232040440895247,0.31726670485042346
False,3,-244984.2100840336,-0.31021455222882144,0.7593652716605951,1.5262193229483425,0.3234182672516973
False,3,-244751.1092436975,-2.564619327617066,-1.4870064622313732,1.5650145261829,0.308305211880383
False,3,-244518.00840336134,-0.5209787390742113,0.5019785429055859,1.5659857838756843,0.29548298727070904
False,3,-244284.90756302522,-2.270009543322075,-1.392083061644296,1.5992476050954605,0.2933858751811236
False,3,-244051.80672268907,-3.540073074751051,-2.913522864156957,1.7082420092187078,0.32849379903052
False,3,-243818.70588235295,-3.4632409317365007,-3.190226945255452,1.8732294660581281,0.38657631223506816
False,3,-243585.6050420168,-0.7907920387345948,-0.9469182741860869,1.8435557913572038,0.3884759879312145
False,3,-243352.50420168065,2.3861147227784247,1.7690545129257196,1.8917070575076453,0.36379203518187164
False,3,-243119.40336134454,3.42800929146998,2.3678546716618523,1.9760724022906277,0.394411226686908
False,3,-242886.30252100842,4.005442223004465,2.563112412856098,2.0752027561199062,0.4207615962826283
False,3,-242653.20168067227,3.115763694144708,1.3796913449064636,2.007782272552587,0.43438280963557485
False,3,-242420.10084033612,2.4230834588737813,0.4925509014304501,2.005765783244341,0.43328089514274976
False,3,-242187.0,0.7441148430470478,-1.2820294970915116,2.0032661260868108,0.4111790405253333
False,2,-269926.0,0.7939398553272667,2.4073441973846923,,
False,2,-269692.8991596639,-2.391792887064622,-0.7730222575086383,,
False,2,-269459.7983193277,-3.257150068008636,-1.6315224648634974,,
False,2,-269226.6974789916,-2.3717227697445065,-0.7431856309703151,,
False,2,-268993.59663865546,-2.196268139909872,-0.5725271902833025,,
False,2,-268760.49579831935,-1.4470119013132905,0.16411901687312258,,
False,2,-268527.39495798317,0.1769815195561617,1.7710102984012077,,
False,2,-268294.29411764705,-1.1236851197375128,0.4534566148493058,,
False,2,-268061.19327731093,-2.9255259185542997,-1.362138598784579,,
False,2,-267828.0924369748,-2.8581147736114776,-1.3064385406649894,,
False,2,-267594.99159663863,1.3238065813538005,2.8602255545492143,,
False,2,-267361.8907563025,-1.8983183286275798,-0.3896876238838942,,
False,2,-267128.7899159664,-2.562580837917852,-1.1041895846839211,,
False,2,-266895.6890756303,-2.0243355095661055,-0.6464863481867282,,
False,2,-266662.5882352941,-2.31261282847316,-1.0484869082860537,,
False,2,-266429.487394958,-1.5149233579544166,-0.39433198455418106,,
False,2,-266196.38655462186,-0.23715640688168427,0.7189695662266281,,
False,2,-265963.28571428574,-0.1803428267370719,0.6025235546135645,,
False,2,-265730.18487394956,-0.7044564066073666,-0.09184955977887699,,
False,2,-265497.08403361344,-0.9951310602876344,-0.541401970786787,,
False,2,-265263.9831932773,1.1932718238261566,1.50269139137981,,
False,2,-265030.8823529412,0.35296817866637203,0.531234141678187,,
False,2,-264797.781512605,-0.8892919778366425,-0.8331329953849356,,
False,2,-264564.6806722689,-1.559507439855413,-1.6205568729529993,,
False,2,-264331.5798319328,0.8267773893125645,0.6512424782349518,,
False,2,-264098.4789915966,1.0285689564545444,0.7417404134059568,,
False,2,-263865.3781512605,0.9692236695273426,0.576406505712078,,
False,2,-263632.2773109244,-0.4966920120075168,-0.9886766240731488,,
False,2,-263399.17647058825,1.1687473081599706,0.5839555933395145,,
False,2,-263166.0756302521,1.1983348422475824,0.5236608801242022,,
False,2,-262932.97478991596,0.24255654148055,-0.5239520010544936,,
False,2,-262699.87394957984,1.507714770029854,0.6438961632970652,,
False,2,-262466.7731092437,-0.36177438325734457,-1.3268604082514384,,
False,2,-262233.67226890754,0.6670574747308676,-0.39427228074403076,,
False,2,-262000.57142857142,-0.18849675898204982,-1.3247595981125724,,
False,2,-261767.4705882353,2.909848597142815,1.739557862551296,,
False,2,-261534.36974789915,3.489613786930266,2.342558534375697,,
False,2,-261301.26890756303,3.0571643648781075,1.9966161882093485,,
False,2,-261068.16806722688,0.284253388137532,-0.6351883131326638,,
False,2,-260835.06722689077,0.8682974919077435,0.1217919488506718,,
False,2,-260601.96638655462,0.8442997950529286,0.2714971654519345,,
False,2,-260368.8655462185,-1.831840550172426,-2.260329712261192,,
False,2,-260135.76470588235,-1.0161627630503272,-1.3494168019553219,,
False,2,-259902.66386554623,-1.7441465787649875,-2.0340937452507633,,
False,2,-259669.56302521008,1.8216194872360605,1.5383771947301597,,
False,2,-259436.46218487396,0.4123578588234621,0.12849061508214904,,
False,2,-259203.3613445378,1.307852609213413,1.0513997194646971,,
False,2,-258970.2605042017,0.8202409045454382,0.6510415988464363,,
False,2,-258737.15966386555,1.5806835690833785,1.5777704006513793,,
False,2,-258504.0588235294,0.24055332984358468,0.48328676161629996,,
False,2,-258270.95798319328,0.9360313638036555,1.4829348760957393,,
False,2,-258037.85714285713,0.29885620798224277,1.1694217939361917,,
False,2,-257804.756302521,-2.6444621800005503,-1.4801464896807415,,
False,2,-257571.65546218486,-3.5622165520382865,-2.182385000620933,,
False,2,-257338.55462184874,-4.392396257497634,-2.9107447713938503,,
False,2,-257105.4537815126,-3.9168730167933847,-2.461081909523761,,
False,2,-256872.35294117648,-2.553122778013583,-1.2415128362986072,,
False,2,-256639.25210084033,0.02446817394808609,1.1014257552672966,,
False,2,-256406.1512605042,1.2483657143665345,2.03658817815318,,
False,2,-256173.05042016806,0.285403047034512,0.7652732607083237,1.7899785195357105,0.32327497730897553
False,2,-255939.94957983194,-0.21519141875269854,-0.037728661601920344,1.6887319572363169,0.35062748805608496
False,2,-255706.8487394958,-0.4586953997312187,-0.5626725327075179,1.6843646364487344,0.3438130082709412
False,2,-255473.74789915967,0.25495929198463696,-0.1020409779195427,1.6415434320974984,0.3372603380413848
False,2,-255240.64705882352,-0.2257292156308085,-0.8031935955674291,1.6430580148288478,0.3341260979767089
False,2,-255007.5462184874,0.9620349842631378,0.20003333877676788,1.6387744611420247,0.3328361267359913
False,2,-254774.44537815126,1.8474832220781336,0.938820360555928,1.6535136533993589,0.3356031946213327
False,2,-254541.34453781514,3.6219991204848343,2.602394517507829,1.7150390499003803,0.34557653010365713
False,2,-254308.243697479,1.7383528166602014,0.6349475569860119,1.7183130494966772,0.35912523983919453
False,2,-254075.14285714287,-0.3082768734998871,-1.4827983321685696,1.7241824839208257,0.3330028493413001
False,2,-253842.04201680672,0.038422881074615,-1.2106220657489946,1.7200546840176587,0.40271401161644194
False,2,-253608.9411764706,0.3861360166300394,-0.9520149362247854,1.5943492513105904,0.4378811938976958
False,2,-253375.84033613445,1.966011475833902,0.5242634516673301,1.5977594591045738,0.4287686101179499
False,2,-253142.7394957983,0.4008848448570005,-1.144524507511854,1.5992482311158918,0.41486714959991194
False,2,-252909.6386554622,2.3987996433486165,0.7767069556842676,1.603546333226198,0.39760150959299984
False,2,-252676.53781512604,2.054956772282434,0.41636324443820993,1.5878477101520145,0.3974650346698925
False,2,-252443.43697478992,3.7225507630944197,2.1573865925739817,1.661196192403571,0.40105872920444574
False,2,-252210.33613445377,2.6593581499189463,1.2742486498722196,1.6788363723329092,0.4129269363442259
False,2,-251977.23529411765,4.035727836566664,2.9337679804999652,1.8119656199366805,0.4294903353013713
False,2,-251744.1344537815,1.545486637475851,0.8044087149960057,1.819435862247542,0.4300674268680315
False,2,-251511.03361344538,-0.7291989962914435,-1.0741152643413556,1.836070738721075,0.4321229737068489
False,2,-251277.93277310923,-2.2827725446748457,-2.2458525798955296,1.8931670848360609,0.4422269300759151
False,2,-251044.83193277312,-1.0692469816201402,-0.7093165037566647,1.8984327885667673,0.45156259589358916
False,2,-250811.73109243697,-2.085565240699982,-1.4903299033642452,1.9247672900146489,0.4500858631734852
False,2,-250578.63025210085,-3.2270886101880962,-2.492092821305464,1.9857436925064478,0.48247066519232934
False,2,-250345.5294117647,-1.6384250708473058,-0.8469191248691068,1.9900966312399828,0.4834706362974281
False,2,-250112.42857142858,0.8690644241714098,1.659627461364579,2.0279834315402048,0.46253768284412833
False,2,-249879.32773109243,1.286888136071634,2.0486282382955734,2.093338143928351,0.48521373070027324
False,2,-249646.2268907563,-0.36732581143181364,0.36223518990187265,2.077781899676784,0.48929728810738043
False,2,-249413.12605042016,-1.5283323606911567,-0.8207327596713614,2.0846588267977557,0.484241909584903
False,2,-249180.02521008404,-2.4437588117189386,-1.7467940332486784,2.1313743856811227,0.4918878385489159
False,2,-248946.9243697479,1.207564147267354,1.89556331492419,2.1878971531508715,0.4569746365799585
False,2,-248713.82352941175,0.3177863387942698,0.9828744769247286,2.1970179386309057,0.473906674815953
False,2,-248480.72268907563,-1.5276397186654285,-0.9151845213803567,2.181012597136564,0.46251892936652006
False,2,-248247.6218487395,-2.0897658201588123,-1.5693103105445507,2.2208971028751723,0.46722688132899665
False,2,-248014.52100840336,-2.707777037727857,-2.3174196187441334,2.2822252349363943,0.5084102290374877
False,2,-247781.4201680672,0.0024318600957669023,0.23899291746112963,2.2309219651077328,0.47737977709875284
False,2,-247548.3193277311,0.6352798275281852,0.7195885610122662,2.1441941875822046,0.45699863436587335
