forced,tsid,time,state,residuals
False,6,510.0,0.8335491920117413,0.015007302754854068
False,6,511.0,0.807246656633283,-0.011312786779726358
False,6,512.0,0.8111463136341595,-0.007431162187115148
False,6,513.0,0.8237485556690985,0.005152606849949448
False,6,514.0,0.8224740203833671,0.0038591926258613185
False,6,515.0,0.8158680188179834,-0.002766062211097431
False,6,516.0,0.8170629846354546,-0.001590693746834404
False,6,517.0,0.8195758116825511,0.0009022209191106301
False,6,518.0,0.8078348327542231,-0.010858957236886901
False,6,519.0,0.8091061054456022,-0.009608146088359915
False,6,520.0,0.8162066749912058,-0.0025282810526350286
False,6,521.0,0.8207285292987133,0.001972640818065474
False,6,522.0,0.8240792215896481,0.005302183148403694
False,6,523.0,0.8205565203577565,0.0017581210180475093
False,6,524.0,0.8225838319956827,0.0037638672754346514
False,6,525.0,0.8138481245965914,-0.004993600482338878
False,6,526.0,0.8239179387227191,0.00505426807664211
False,6,527.0,0.8246228691867034,0.005737077650928235
False,6,528.0,0.8247754070743996,0.005867329025243562
False,6,529.0,0.8267924457084792,0.007861925423108929
False,6,530.0,0.8276910579598845,0.008737949110605436
False,6,531.0,0.8265551265536348,0.007579291679300937
False,6,532.0,0.8187399292716963,-0.0002587617161534661
False,6,533.0,0.8200276073308936,0.0010059366344374876
False,6,534.0,0.802946327289469,-0.01609843996447269
False,6,535.0,0.8107411119450081,-0.008326858778929913
False,6,536.0,0.8264676809158534,0.0073764109725904525
False,6,537.0,0.822070510145688,0.0029558589427163273
False,6,538.0,0.8128452868337082,-0.006292811579496016
False,6,539.0,0.8074568937956887,-0.01170470003268187
False,6,540.0,0.8055196584518346,-0.013665464210203093
False,6,541.0,0.8111990696679151,-0.008009602392197945
False,6,542.0,0.819003517827391,-0.00022871218883324662
False,6,543.0,0.8092686430685896,-0.009987139715185167
False,6,544.0,0.8115421185674123,-0.007737196957684822
False,6,545.0,0.8098115211620837,-0.009491291243510669
False,6,546.0,0.8128735798315501,-0.0064526784962462
False,6,547.0,0.803211563736425,-0.016138076050615346
False,6,548.0,0.8252402130298125,0.0058672696802895
False,6,549.0,0.8116012323970135,-0.00779492307190266
False,6,550.0,0.8112866216044877,-0.008132639261892116
False,6,551.0,0.8116631244286839,-0.007779120760006419
False,6,552.0,0.8099311611548268,-0.009533933545196605
False,6,553.0,0.8060835818515432,-0.013404214564801342
False,6,554.0,0.8123236634490373,-0.007186677696137789
False,6,555.0,0.8106736048757239,-0.008859119903736667
False,6,556.0,0.8210578175229621,0.0015028711567931508
False,6,557.0,0.830398407877155,0.010821400335243148
False,6,558.0,0.8329446509408753,0.013345742415706408
False,6,559.0,0.820373744724839,0.0007530979026174611
False,6,560.0,0.8210490889264341,0.0014068684652350782
False,6,561.0,0.8181436089739441,-0.0015200183694235037
False,6,562.0,0.8143871613229133,-0.005297701915034758
False,6,563.0,0.8178368497129798,-0.0018690737068854935
False,6,564.0,0.8320848178499896,0.012358015756260055
False,6,565.0,0.8268702849570542,0.007122789282394404
False,6,566.0,0.8262259769009992,0.006457973637992831
False,6,567.0,0.8247379744936063,0.004949651064471539
False,6,568.0,0.822471156039762,0.0026627016285605265
False,6,569.0,0.8119507096624776,-0.007877685040503124
False,6,570.0,0.8067069013283156,-0.013141241397041759
False,6,571.0,0.8127485494409525,-0.007119148011039078
False,6,572.0,0.8084669829886347,-0.01142007718284177
False,6,573.0,0.8123447068340298,-0.007561527008750124
False,6,574.0,0.8089027160102642,-0.011022507330188613
False,6,575.0,0.8120957676672362,-0.007848267892088368
False,6,576.0,0.8179862403991556,-0.0019764384054726802
False,6,577.0,0.8157664248500291,-0.0042147380439852
False,6,578.0,0.8129282273222208,-0.007071274843551967
False,6,579.0,0.8096881991114964,-0.010329513794834044
False,6,580.0,0.8123597080774635,-0.0076761053214633446
False,6,581.0,0.8058575183229799,-0.014196302197320376
False,6,582.0,0.8258851770044985,0.00581342448539679
False,6,583.0,0.8319082450926856,0.01181861358736025
False,6,584.0,0.8295165198230684,0.009409038162061623
False,6,585.0,0.8328021700137548,0.012676844646486884
False,6,586.0,0.8235324472168638,0.003389266004431013
False,6,587.0,0.8218892833591258,0.0017282202421650128
False,6,588.0,0.8013556165873863,-0.018823367103542488
False,6,589.0,0.8036431789862668,-0.016553776535789044
False,6,590.0,0.8232722493440591,0.0030572604355324495
False,6,591.0,0.8175405848770472,-0.0026925070200499723
False,6,592.0,0.8300272123663326,0.009775941141433209
False,6,593.0,0.8190357821169215,-0.001233748053548367
False,6,594.0,0.8192617841038803,-0.0010260835081034037
False,6,595.0,0.8269177949349384,0.006611516355177094
False,6,596.0,0.8234667900553516,0.003142032127441019
False,6,597.0,0.8127963757695705,-0.007546926618495653
False,6,598.0,0.8106511271630523,-0.009710780260434593
False,6,599.0,0.8281273596529992,0.007746793552243503
False,6,600.0,0.8359013221056176,0.01550205192255405
False,6,601.0,0.8207157820686318,0.00029777010045295427
False,6,602.0,0.8271145502772739,0.0066777643977918855
False,6,603.0,0.8264703755324561,0.00601478540879663
False,6,604.0,0.8176886331316103,-0.002785791325343956
False,6,605.0,0.828390293686962,0.007897005615003838
False,6,606.0,0.8285874438894484,0.008075263868917437
False,6,607.0,0.8220611639281233,0.0015300653028602618
False,6,608.0,0.8232440391570865,0.0026939982715489252
False,6,609.0,0.830766908097296,0.010197905613196445
False,6,610.0,0.8228876257857782,0.0022996464706985797
False,6,611.0,0.8291435203594052,0.008536552703094724
False,6,612.0,0.8250041507376946,0.004378187873687378
False,6,613.0,0.8278487198870741,0.007203762224089916
False,6,614.0,0.8144195045178203,-0.006244439359726628
False,6,615.0,0.8178475885079048,-0.002835327183665859
False,6,616.0,0.8136118259329904,-0.007090044945115226
False,6,617.0,0.8159009696962886,-0.0048198412844849825
False,6,618.0,0.8177614075542484,-0.0029783324611352135
False,6,619.0,0.8184592738255301,-0.002299387651588325
False,6,620.0,0.8295766178674921,0.008799041634641624
False,6,621.0,0.8319482795091362,0.011151797936303276
False,6,622.0,0.8260960975053968,0.005280726428967597
False,6,623.0,0.8231263027508547,0.0022920672898418815
False,6,624.0,0.8378102935393318,0.01695723006136629
False,6,625.0,0.8248382304505915,0.003966388489864081
False,6,626.0,0.8171414494253257,-0.0037491096735000617
False,6,627.0,0.8273195850896312,0.0064103802130380805
False,6,628.0,0.8226899949531613,0.001762228814951139
False,6,629.0,0.8130917420867938,-0.007854483488266673
False,6,630.0,0.8266581299992973,0.0056935658396315425
False,6,631.0,0.8144029897288901,-0.006579772888197111
False,6,632.0,0.8033458777688416,-0.017654923172959247
False,6,633.0,0.8178289258446846,-0.0031897352229117715
False,6,634.0,0.824292277811279,0.0032559494973081193
False,6,635.0,0.8306257035542671,0.009571915066058478
False,6,636.0,0.8178139511289891,-0.0032570764913159023
False,6,637.0,0.8102894541527643,-0.010798577266192044
False,6,638.0,0.8331577484227001,0.012052962622467911
False,6,639.0,0.8231058714905086,0.001984594172673826
False,6,640.0,0.833915831130647,0.012778339035110275
False,6,641.0,0.8251066992881557,0.003953284438185212
False,6,642.0,0.8240811071009536,0.00291207910684399
False,6,643.0,0.8224836934067127,0.0012993827972809235
False,6,644.0,0.8288563707002907,0.007657131425715558
False,6,645.0,0.8270929497428804,0.005879159574649129
False,6,646.0,0.8279641900265435,0.006736250610350547
False,6,647.0,0.823994173394153,0.0027525085430785134
False,6,648.0,0.8219612503331052,0.0007063013465947732
False,6,649.0,0.8114906418778275,-0.009777136963290967
False,6,650.0,0.8246714192918652,0.00339127345889656
False,6,651.0,0.8081813920638534,-0.013110650587866424
False,6,652.0,0.8239048379044057,0.0026013745634405616
False,6,653.0,0.8401374572814422,0.018823051727364426
False,6,654.0,0.8194925172128722,-0.0018323515839019366
False,6,655.0,0.8170172724834874,-0.00431757843208358
False,6,656.0,0.8108435284716221,-0.010500818196085948
False,6,657.0,0.8128284464549643,-0.008524900873634556
False,6,658.0,0.8162112966409738,-0.005150546028455216
False,6,659.0,0.8176829611032354,-0.003686859809697851
False,6,660.0,0.8258360926666972,0.004458821764059984
False,6,661.0,0.8253062054423864,0.003922021687184585
False,6,662.0,0.8254281931467804,0.0040376411339797524
False,6,663.0,0.8333944894171418,0.011998121862949795
False,6,664.0,0.8192663086989943,-0.0021353137895240293
False,6,665.0,0.8202263934068063,-0.0011799179618074973
False,6,666.0,0.8124552780788065,-0.008955153199919907
False,6,667.0,0.8283260572450438,0.006912077535631056
False,6,668.0,0.8322667014304068,0.010849746728023968
False,6,669.0,0.8410209982712503,0.019601642402558905
False,6,670.0,0.8414770423303536,0.02005586053811148
False,6,671.0,0.829003837218761,0.007581409147260354
False,6,672.0,0.8194456528090075,-0.0019774381628463455
False,6,673.0,0.8056869013181597,-0.015736268248551677
False,6,674.0,0.8373117876071668,0.01588912077767446
False,6,675.0,0.8272640965858991,0.0058425083462715355
False,6,676.0,0.829549127657308,0.008129188609075855
False,6,677.0,0.819747112200096,-0.001670610114918758
False,6,678.0,0.8238351799389645,0.0024202401492157133
False,6,679.0,0.8284638463114464,0.00705225388589481
False,6,680.0,0.8404761892139344,0.01906850868677279
False,6,681.0,0.8239056784245816,0.0025024727775475597
False,6,682.0,0.8260695052728537,0.004671332948999907
False,6,683.0,0.8115660384981059,-0.009826547601492597
False,6,684.0,0.8299557256056381,0.008569273134118927
False,6,685.0,0.8226378324186119,0.001258054152907806
False,6,686.0,0.8182476600352572,-0.003124910006455428
False,6,687.0,0.8161353739262112,-0.005229461135055291
False,6,688.0,0.8284235579052768,0.007066971825978374
False,6,689.0,0.8116578414476014,-0.009689999011171513
False,6,690.0,0.8004223345470078,-0.020916283540480696
False,6,691.0,0.8059565540408405,-0.01537238638335281
False,6,692.0,0.8183829254518028,-0.0029359038603321563
False,6,693.0,0.8208347344763398,-0.0004735739815333595
False,6,694.0,0.837620997270426,0.016323593118853452
False,6,695.0,0.8345005751828389,0.013214431962310647
False,6,696.0,0.8239960351348891,0.0027214829623579684
False,6,697.0,0.8232263238977333,0.0019636674007839083
False,6,698.0,0.814664101388492,-0.0065863794044270785
False,6,699.0,0.8233026354053425,0.002064588822737079
False,6,700.0,0.8151504596085432,-0.00607491497151913
False,6,701.0,0.8132934200032952,-0.007919064266962095
False,6,702.0,0.819740475883122,-0.0014589189249312184
False,6,703.0,0.8297349507241117,0.008548825003090288
False,6,704.0,0.8285398774921253,0.0073671823218313115
False,6,705.0,0.8291065617804735,0.007947444527649838
False,6,706.0,0.8233238680059904,0.002178466057846107
False,6,707.0,0.8053820970371486,-0.015749458991508924
False,6,708.0,0.8259550781346562,0.004837493296173112
False,6,709.0,0.8246661520973416,0.0035626586272978766
False,6,710.0,0.8120879616353338,-0.009001326079936645
False,6,711.0,0.815597808584588,-0.005477165780220283
False,6,712.0,0.8178543963715678,-0.0032061648953353172
False,6,713.0,0.8160733890559586,-0.004972666932318459
False,6,714.0,0.8244705451583609,0.0034390790776641644
False,6,715.0,0.810257904058426,-0.010758896488069936
False,6,716.0,0.8247088684787262,0.0037067963018400096
False,6,717.0,0.8194495923140848,-0.001537704618464919
False,6,718.0,0.8058527560628208,-0.015119738402507799
False,6,719.0,0.8102735719100209,-0.010684114178976523
False,6,720.0,0.819367664776182,-0.0015752280326734036
False,6,721.0,0.8263399652794204,0.005411832602429167
False,6,722.0,0.8317168912468395,0.010803470219988953
False,6,723.0,0.8277242289003407,0.0068254585863773976
False,6,724.0,0.8217972915233765,0.0009131012162209018
False,6,725.0,0.815864703156823,-0.005004986352682761
False,6,726.0,0.8281014980508917,0.007246225304597509
False,6,727.0,0.8188329157574131,-0.0020080257131808166
False,6,728.0,0.8191041568662732,-0.0017225406741361304
False,6,729.0,0.8050441502530857,-0.015768391943581594
False,6,730.0,0.8321710770264105,0.01137260055160183
False,6,731.0,0.8377799563339023,0.01699545519963963
False,6,732.0,0.8286625041236068,0.007891887908776374
False,6,733.0,0.8174907247365767,-0.003266094958373933
False,6,734.0,0.8179144728001927,-0.002828635496177734
False,6,735.0,0.807197529180624,-0.013531949403868482
False,6,736.0,0.8223704041861312,0.0016544769294075667
False,6,737.0,0.832089629964929,0.011387176266289933
False,6,738.0,0.817804410293384,-0.0028846475258774706
False,6,739.0,0.8171242291215929,-0.003551510926993351
False,6,740.0,0.8128615852610287,-0.007800915000217179
False,6,741.0,0.815025763130248,-0.005623572317450365
False,6,742.0,0.8186521552063689,-0.0019840861053623815
False,6,743.0,0.8120197593755717,-0.008603453766538038
False,6,744.0,0.8162859124876758,-0.004324336137251583
False,6,745.0,0.8270506004533587,0.006453254960815613
False,6,746.0,0.8185270404852456,-0.0020574611240347096
False,6,747.0,0.8199563318658147,-0.0006153823688352933
False,6,748.0,0.8258529826225296,0.005294002970898992
False,6,749.0,0.8305756156383792,0.010029325514914977
False,6,750.0,0.8348258248472696,0.014292191780030494
False,6,751.0,0.8331701463754823,0.01264914999050426
False,6,752.0,0.8276032813207038,0.0070949112513576384
False,6,753.0,0.8167024466030145,-0.0037932960551509964
False,6,754.0,0.8169052879415725,-0.003577814455178685
False,6,755.0,0.819483997704483,-0.000986441489631562
False,6,756.0,0.8044006211884673,-0.016057123563739784
False,6,757.0,0.8082672743744108,-0.012177739815956046
False,6,758.0,0.8132162725375253,-0.007215972672688142
False,6,759.0,0.8297540686290036,0.00933463393686429
False,6,760.0,0.8108058636742521,-0.009600714106013708
False,6,761.0,0.8201935681496981,-0.00020010085237298636
False,6,762.0,0.8191401552135561,-0.0012405469274643366
False,6,763.0,0.8229120450555538,0.002544373118145371
False,6,764.0,0.8245749368619585,0.004220363384922932
False,6,765.0,0.8251437032147346,0.004802300380098878
False,6,766.0,0.8185760783314845,-0.0017520763785372484
False,6,767.0,0.8264746457940157,0.006159823957141208
False,6,768.0,0.8213231880727249,0.0010217940452619256
False,6,769.0,0.8109250085542982,-0.009362850778744214
False,6,770.0,0.8142070905665039,-0.006067116595169231
False,6,771.0,0.8210570738493602,0.0007966450934447922
False,6,772.0,0.8257223406020073,0.005475821327461383
False,6,773.0,0.8187378954856811,-0.0014945827498261677
False,6,774.0,0.8251715585970089,0.004953251831992356
False,6,775.0,0.829180685202809,0.008976678992344556
False,6,776.0,0.8196259321075313,-0.0005636459338198563
False,6,777.0,0.8135833046246833,-0.006591718627430798
False,6,778.0,0.8080430642627351,-0.012117276365267382
False,6,779.0,0.8138463970441923,-0.00629913222256806
False,6,780.0,0.8222816463377106,0.0021510545846971096
False,6,781.0,0.830548345674125,0.01043281212548508
False,6,782.0,0.8317799335614842,0.011679570219662927
False,6,783.0,0.810817759913817,-0.009267328514027895
False,6,784.0,0.7948725847527681,-0.025197127664450814
False,6,785.0,0.8114347519000218,-0.00861948549828162
False,6,786.0,0.8044684927942983,-0.015570171973705249
False,6,787.0,0.8073530930834861,-0.012669902614717565
False,6,788.0,0.8065740716580955,-0.013433159394351413
False,6,789.0,0.8143416047737037,-0.005649767974887032
False,6,790.0,0.7969481664261316,-0.02302725961472507
False,6,791.0,0.806692944907657,-0.013266451294282389
False,6,792.0,0.8169774439665602,-0.0029658442852761313
False,6,793.0,0.8132988467234358,-0.006628260568565247
False,6,794.0,0.8212214798570368,0.0013106198606828157
False,6,795.0,0.8306735459823992,0.010778993208470422
False,6,796.0,0.8352281945555686,0.015350003493740383
False,6,797.0,0.8222526129938434,0.0023908333950296567
False,6,798.0,0.8259384139358678,0.006093089448756972
False,6,799.0,0.8186994043735776,-0.0011294304333820948
False,6,800.0,0.8236808513695414,0.00386852914437541
False,6,801.0,0.8250954483641473,0.005299649620594482
False,6,802.0,0.8216419497812585,0.001862674982114898
False,6,803.0,0.8187202509278977,-0.0010425064723434962
False,6,804.0,0.8089206878017259,-0.010825565682276883
False,6,805.0,0.809014245772362,-0.010715525592985164
False,6,806.0,0.821634263604098,0.001920944561253246
False,6,807.0,0.8152335948100949,-0.00446330712019305
False,6,808.0,0.8202581911578201,0.0005776670191873778
False,6,809.0,0.8190000048100893,-0.0006641845075456843
False,6,810.0,0.8117869537272789,-0.007860946312386763
False,6,811.0,0.8212077997202645,0.0015761410412254984
False,6,812.0,0.8248844598256527,0.005268990176860222
False,6,813.0,0.824262412813433,0.004663073981088339
False,6,814.0,0.8235142138060075,0.003930941399388543
False,6,815.0,0.8192807890367646,-0.0002864875186192606
False,6,816.0,0.8182583506081275,-0.001293003100562573
False,6,817.0,0.8270811915847072,0.0075456894903104255
False,6,818.0,0.8259817728863762,0.00646205692293611
False,6,819.0,0.8139441851758513,-0.00555980274849166
False,6,820.0,0.8309088495857384,0.011420537244641982
False,6,821.0,0.8307931448713931,0.011320458681042367
False,6,822.0,0.8385751948826008,0.019118088081503837
False,6,823.0,0.8266060178635624,0.00716444719904985
False,6,824.0,0.8188473974138525,-0.0005786759313419765
False,6,825.0,0.8171941403840552,-0.002216469286231537
False,6,826.0,0.8133441547039134,-0.006051021525802391
False,6,827.0,0.8098863861137573,-0.009493384251466841
False,6,828.0,0.8014053577242949,-0.01795903185656056
False,6,829.0,0.8142590503914663,-0.005089979662019628
False,6,830.0,0.8231076484351294,0.0037739590980782056
False,6,831.0,0.8088766219874511,-0.010441745114854184
False,6,832.0,0.8115302152033829,-0.00777285076295664
False,6,833.0,0.8181610043939576,-0.0011267865005781807
False,6,834.0,0.8208268066094101,0.001554259951043413
False,6,835.0,0.8191875480434301,-6.978770017629365e-05
False,6,836.0,0.8359310604371976,0.01668890034132553
False,6,837.0,0.8459348460520479,0.026707825547124364
False,6,838.0,0.8307023721397797,0.011490456316193387
False,6,839.0,0.8301645274390301,0.010967684955446977
False,6,840.0,0.8214772263393851,0.0022954301307998026
False,6,841.0,0.8296474981084379,0.010480725668248647
False,6,842.0,0.8297450750285295,0.010593309691181996
False,6,843.0,0.8260985124784217,0.006961745004328224
False,6,844.0,0.8287388872924195,0.009617115052650727
False,6,845.0,0.8243265128616017,0.0052197384175011186
False,6,846.0,0.8286058882288885,0.009514117198180738
False,6,847.0,0.8138546084397801,-0.005222151920794227
False,6,848.0,0.8139409100050783,-0.005120832886986171
False,6,849.0,0.8201020715361891,0.0010553506855550676
False,6,850.0,0.8248429486303517,0.0058112506577470135
False,6,851.0,0.8313557413647679,0.012339060520114908
False,6,852.0,0.8258809203809229,0.006879243600562468
False,6,853.0,0.8169276848296577,-0.002059006446790579
False,6,854.0,0.816627664622857,-0.002344065364552561
False,6,855.0,0.8200560815965843,0.0010992803935917506
False,6,856.0,0.817830991472416,-0.001110924452198181
False,6,857.0,0.7990744468868193,-0.019852639903302882
False,6,858.0,0.8122985315086588,-0.006613793429535497
False,6,859.0,0.8219643148624898,0.003066677087073977
False,6,860.0,0.8210353241606239,0.0021522923445701503
False,6,861.0,0.8166021973980916,-0.002266317059438916
False,6,862.0,0.8230722062084641,0.004218114886990865
False,6,863.0,0.8237371282853247,0.004897361119433841
False,6,864.0,0.8259611937487239,0.007135646147377939
False,6,865.0,0.817577487087428,-0.0012339523227231641
False,6,866.0,0.8298643571305064,0.011066906198266002
False,6,867.0,0.8168321412314539,-0.0019514486575739065
False,6,868.0,0.8121782108796536,-0.006591653344044435
False,6,869.0,0.7999828531254113,-0.01877342911621538
False,6,870.0,0.816639189071985,-0.0021036621711216785
False,6,871.0,0.8140092950897327,-0.004720281557050177
False,6,872.0,0.815840113040832,-0.002876347489948583
False,6,873.0,0.825439136222923,0.0067356316388667015
False,6,874.0,0.8111869503186698,-0.0075037618535392925
False,6,875.0,0.804879001032384,-0.013799088621891609
False,6,876.0,0.8299287038642225,0.011263058384665237
False,6,877.0,0.8167701462275624,-0.001883241906919575
False,6,878.0,0.8255043429623211,0.0068630159522976575
False,6,879.0,0.8247661306643539,0.006136659372818487
False,6,880.0,0.8347929718105552,0.016175142849449986
False,6,881.0,0.825883971816108,0.00727756757033271
False,6,882.0,0.814545180112019,-0.004050020820569933
False,6,883.0,0.811655888264225,-0.006928335459915558
False,6,884.0,0.8028753097050805,-0.015698170733254524
False,6,885.0,0.8209551934042645,0.0023922136564065166
False,6,886.0,0.8139699472114077,-0.004582782245790451
False,6,887.0,0.8219825917762882,0.0034398565216668953
False,6,888.0,0.829377752871601,0.010844749766351636
False,6,889.0,0.815620054818365,-0.0029034861699146486
False,6,890.0,0.8145423548271538,-0.003972001315869944
False,6,891.0,0.81706611096572,-0.0014393424564298485
False,6,892.0,0.8263055966626945,0.00780876329907787
False,6,893.0,0.816531906052714,-0.0019565877118240538
False,6,894.0,0.8242419331742435,0.005761503239750776
False,6,895.0,0.8125075620749822,-0.005965073699641832
False,6,896.0,0.8166766378728832,-0.00178846543333111
False,6,897.0,0.8128930369407006,-0.005564784900127462
False,6,898.0,0.797914606818695,-0.020536169692926487
False,6,899.0,0.8202996496334559,0.0018557003408393724
False,6,900.0,0.8233169425169528,0.004879620010217689
False,6,901.0,0.8122202616286801,-0.006210619910880566
False,6,902.0,0.814043822350022,-0.004380793854198095
False,6,903.0,0.8202605491120664,0.0018420314773637259
False,6,904.0,0.8263095667347542,0.007896990277302174
False,6,905.0,0.8272410294251545,0.008834248791630195
False,6,906.0,0.8213739373925599,0.0029728218199553957
False,6,907.0,0.8113159147714293,-0.007079650588076025
False,6,908.0,0.8036091705454829,-0.014780942293469934
False,6,909.0,0.8109689703866455,-0.007415769542709061
False,6,910.0,0.8040087789871936,-0.01437065167042928
False,6,911.0,0.8153979972092634,-0.002976177000662661
False,6,912.0,0.8084925344083665,-0.009876428112977287
False,6,913.0,0.8162499702393641,-0.0021138196892106498
False,6,914.0,0.8149342219940464,-0.003424430441760995
False,6,915.0,0.8145292714879717,-0.003824276449848285
False,6,916.0,0.8101907400710044,-0.008157737150100375
False,6,917.0,0.8142740062785904,-0.0040694374135992195
False,6,918.0,0.830174627504728,0.011836174816350686
False,6,919.0,0.8222749773122724,0.003941464501967085
False,6,920.0,0.8235349749735749,0.005206342669295427
False,6,921.0,0.8273547283867828,0.009030911276935893
False,6,922.0,0.8182804428380273,-3.8627586042006e-05
False,6,923.0,0.8158882348237981,-0.002426159207945533
False,6,924.0,0.8051658454133509,-0.01314394688578846
False,6,925.0,0.8146628728273044,-0.0036423973947875554
False,6,926.0,0.8066594635126539,-0.011641370112767224
False,6,927.0,0.8056861735427758,-0.012610317524676562
False,6,928.0,0.8281915692176448,0.009899314482669785
False,6,929.0,0.8335465415385348,0.01525840328432726
False,6,930.0,0.8336695482635925,0.01538539368345715
False,6,931.0,0.8196888139037042,0.00140849659572706
False,6,932.0,0.8159846033296508,-0.0022920400384502937
False,6,933.0,0.8184616040508031,0.00018844940906614926
False,6,934.0,0.8123119492491931,-0.005957926581530826
False,6,935.0,0.8067500351671019,-0.011516793986737994
False,6,936.0,0.8175865322711913,-0.0006775004749784985
False,6,937.0,0.8304621149405864,0.012200613736877308
False,6,938.0,0.8268589204109504,0.008599673969297617
False,6,939.0,0.8129691999282053,-0.005288077210705122
False,6,940.0,0.8047736265821198,-0.013481970705005009
False,6,941.0,0.8095372612746394,-0.008716945517098451
False,6,942.0,0.8239991490341659,0.005746047412324762
False,6,943.0,0.8129854827855744,-0.005266790901939378
False,6,944.0,0.8025720614955254,-0.0156796495687761
False,6,945.0,0.8072567229861933,-0.010994675782457164
False,6,946.0,0.8168877737093188,-0.0013635473988519164
False,6,947.0,0.8250965363267045,0.0068450732741536235
False,6,948.0,0.8404808540598968,0.02222904358428468
False,6,949.0,0.8420128024758594,0.023760452777535024
False,6,950.0,0.8119263538804599,-0.006326714638328124
False,6,951.0,0.812587911394721,-0.005666044080962718
False,6,952.0,0.8186682108816768,0.00041320925856269675
False,6,953.0,0.8138726211438201,-0.0043835819353128525
False,6,954.0,0.817270497752696,-0.0009870629764342498
False,6,955.0,0.8038794102309734,-0.014379667835366594
False,6,956.0,0.8242761966901045,0.006015441405468502
False,6,957.0,0.8270510149846114,0.008788425487762819
False,6,958.0,0.8211871357277502,0.002922559430994176
False,6,959.0,0.8231507803689743,0.004884071960193359
False,6,960.0,0.8263658738552466,0.008096896449393487
False,6,961.0,0.8247194986588527,0.006448125509096014
False,6,962.0,0.8191368614170468,0.0008629784789760953
False,6,963.0,0.8183089596916133,3.246535200851497e-05
False,6,964.0,0.8063229367091862,-0.011956259644956946
False,6,965.0,0.8084535788386292,-0.009828400591868847
False,6,966.0,0.8145986226563234,-0.0036862132624929655
False,6,967.0,0.8095633084001739,-0.008724448354643366
False,6,968.0,0.8206420664802487,0.0023513356811736275
False,6,969.0,0.8206734258360928,0.002379678715703326
False,6,970.0,0.8118200844684352,-0.006476711306339089
False,6,971.0,0.8093074349916705,-0.008992432691155572
False,6,972.0,0.8202108463413104,0.0019078886709869014
False,6,973.0,0.8270696861058786,0.008763619978355286
False,6,974.0,0.8195401635642517,0.0012309655066816694
False,6,975.0,0.8136671543335268,-0.004645206907024857
False,6,976.0,0.8127306371028288,-0.005584929358085411
False,6,977.0,0.8062081071817941,-0.012110719968907557
False,6,978.0,0.8206369889328072,0.0023148309370368825
False,6,979.0,0.8156975288880983,-0.0026280451709330688
False,6,980.0,0.8183608840290869,3.179478832870952e-05
False,6,981.0,0.8209932894028165,0.0026605731037335767
False,6,982.0,0.8083327327202858,-0.01000373503118579
False,6,983.0,0.8122504502724445,-0.006089902826736826
False,6,984.0,0.8079473963493261,-0.010396983984429564
False,6,985.0,0.8058913070157858,-0.012457249262745607
False,6,986.0,0.8133197980271057,-0.005033089247251543
False,6,987.0,0.809084239363823,-0.009273139772343342
False,6,988.0,0.8040253020786515,-0.01433673512964373
False,6,989.0,0.8237228085735088,0.005355944397220869
False,6,990.0,0.8200669910808338,0.0016951293792305533
False,6,991.0,0.8198770051698698,0.0014999717444814653
False,6,992.0,0.8282542177005331,0.009871833672987607
False,6,993.0,0.8231476527737693,0.004759735707873025
False,6,994.0,0.8178423515035896,-0.0005512844072195211
False,6,995.0,0.809135744024717,-0.009263798848465732
False,6,996.0,0.823230916087732,0.0048252752059027015
False,6,997.0,0.8187599858529038,0.0003480517217187007
False,6,998.0,0.8247363130021368,0.006317882811454734
False,6,999.0,0.835968806694693,0.017543669740196277
False,6,1000.0,0.8329912017662717,0.014559143299795796
False,6,1001.0,0.8189437857461447,0.0005045885273271544
False,6,1002.0,0.8236500368419253,0.005203478339996459
False,6,1003.0,0.822520057205469,0.004065905720577079
False,6,1004.0,0.8211674005297868,0.002705414738182532
False,6,1005.0,0.8191434221829402,0.0006733521098473139
False,6,1006.0,0.8103674775579424,-0.008110934283751203
False,6,1007.0,0.8085535957160922,-0.009933422426644412
False,6,1008.0,0.8080010530105236,-0.01049484206148077
False,6,1009.0,0.8211997942846926,0.0026947489789501677
False,6,1010.0,0.8155835919751748,-0.002930878182079044
False,6,1011.0,0.819304588773215,0.000780417877692563
False,6,1012.0,0.8278596817000979,0.009325532773235556
False,6,1013.0,0.8306566287639113,0.012112223381440912
False,6,1014.0,0.8276042444779395,0.009049304157231153
False,6,1015.0,0.8239256325794326,0.005359880033175668
False,6,1016.0,0.8212892370066263,0.0027123961744801584
False,6,1017.0,0.8251657635241785,0.006577559504524877
False,6,1018.0,0.8279539488004916,0.009354105363225118
False,6,1019.0,0.827089854636352,0.00847809318949988
False,6,1020.0,0.8081991406196355,-0.010424818270052372
False,6,1021.0,0.8174093937867076,-0.001227041486100422
False,6,1022.0,0.8176679305607544,-0.0009812598892886548
False,6,1023.0,0.8333578689233969,0.014695645751903408
False,6,1024.0,0.8344704139422648,0.015794882999552673
False,6,1025.0,0.8222252973722867,0.0035361850541497653
False,6,1026.0,0.8244131744163841,0.005710210062087051
False,6,1027.0,0.8222128066366935,0.003495723977326004
False,6,1028.0,0.826902277016799,0.008170813441065738
False,6,1029.0,0.816420526157483,-0.00232557550912027
False,6,1030.0,0.8188913401206609,0.00013034962556834895
False,6,1031.0,0.8127408266320036,-0.006035297373363613
False,6,1032.0,0.8349304382150462,0.016138941508201388
